,post_id,text,tokens
1506,35084268,"

Run it on playground
","['I', 'have', 'one', 'Golang', 'struct', 'shared', 'among', 'multiple', 'goroutines.', 'For', 'concurrent', 'access', 'to', 'struct', 'members,', 'there', 'is', 'the', 'mutex', 'sync.RWMutex.', 'For', 'struct', 'member', 'that', 'is', 'accessed', 'by', 'one', 'single', 'goroutine,', 'is', 'there', 'need', 'of', 'mutex', 'protection?', 'For', 'example,', 'in', 'the', 'code', 'below,', 'one', 'single', 'writer', 'goroutine', 'accesses', 'the', 'member', 'shared.exclusiveCounter,', 'without', 'any', 'lock', 'protection.', 'Is', 'this', 'correct/safe?', 'Or', 'is', 'there', 'need', 'of', 'mutex', 'because', 'the', 'whole', 'struct', 'is', 'accessed', 'by', 'multiple', 'goroutines', 'thru', 'a', 'shared', 'pointer?', 'package', 'main', 'import', '(', '""fmt""', '""sync""', '""time""', ')', 'func', 'main', '()', '{', 's', ':=', '&', 'shared', '{', 'mutex', ':', '&', 'sync', '.', 'RWMutex', '{}}', 'readerDone', ':=', 'make', '(', 'chan', 'int', ')', 'writerDone', ':=', 'make', '(', 'chan', 'int', ')', 'go', 'reader', '(', 's', ',', 'readerDone', ')', 'go', 'writer', '(', 's', ',', 'writerDone', ')', '<-', 'readerDone', '<-', 'writerDone', '}', 'type', 'shared', 'struct', '{', 'mutex', '*', 'sync', '.', 'RWMutex', 'sharedCounter', 'int', '// member shared between multiple goroutines, protected by mutex', 'exclusiveCounter', 'int', '// member exclusive of one goroutine -- is mutex needed?', '}', 'func', '(', 's', '*', 'shared', ')', 'readCounter', '()', 'int', '{', 'defer', 's', '.', 'mutex.RUnlock()', 's', '.', 'mutex.RLock()', 'return', 's', '.', 'sharedCounter', '}', 'func', '(', 's', '*', 'shared', ')', 'setCounter', '(', 'i', 'int', ')', '{', 'defer', 's', '.', 'mutex.Unlock()', 's', '.', 'mutex.Lock()', 's', '.', 'sharedCounter', '=', 'i', '}', 'func', 'reader', '(', 's', '*', 'shared', ',', 'done', 'chan', '<-', 'int', ')', '{', 'for', '{', 'time.Sleep(2 * time.Second)', 'counter', ':=', 's.readCounter()', 'fmt.Printf(""reader: read counter=%d\\n"", counter)', 'if', 'counter', '>', '5', '{', 'break', '}', '}', 'fmt.Printf(""reader: exiting\\n"")', 'done', '<-', '1', '}', 'func', 'writer', '(', 's', '*', 'shared', ',', 'done', 'chan', '<-', 'int', ')', '{', 's', '.', 'exclusiveCounter', '=', '0', 'for', '{', 'time.Sleep(1 * time.Second)', 's', '.', 'exclusiveCounter', '++', 'fmt.Printf(""writer: writing counter=%d\\n"", s.exclusiveCounter)', 's.setCounter(s.exclusiveCounter)', 'if', 's', '.', 'exclusiveCounter', '>', '5', '{', 'break', '}', '}', 'fmt.Printf(""writer: exiting\\n"")', 'done', '<-', '1', '}', 'Run', 'it', 'on', 'playground']"
1507,35141669,".  I tried converting the a uint64 as well, and got an almost identical message.
","['I', 'have', 'a', 'field', 'that', 'is', 'of', 'type', 'fixed64', 'in', 'a', '.proto', 'file.', 'I', 'want', 'to', 'read', 'it', 'as', 'an', 'int64', 'field:', 'score', ':=', 'int64', '(', 'pb_obj', '.', 'Score', ')', 'When', 'I', 'try', 'to', 'compile', 'the', 'line', 'agove', 'I', 'get', 'the', 'error', 'message', 'cannot', 'convert', 'pb_obj.Score (type *uint64)', 'to', 'type', 'int64', '.', 'I', 'tried', 'converting', 'the', 'a', 'uint64', 'as', 'well,', 'and', 'got', 'an', 'almost', 'identical', 'message.']"
1508,35202405,"

I found this article referring to node.js indicating to add /websocket to my client websocket string, though it did not solve the problem and resulted in a 404

I thought response code 200 is good, do I need to convert the request to a websocket somehow and maybe it is defaulting to http? If so how can I do this?
","['I', 'have', 'a', 'simple', 'go', 'web', 'server', 'which', 'serves', 'on', 'port', 'localhost:8080', 'an', 'public', 'folder', 'containing', 'both', 'an', 'html', 'file', 'as', 'well', 'as', 'a', 'client', 'script', 'with', 'websocket', 'logic.', 'in', 'my', 'main.go', 'file', 'listener', ',', 'err', ':=', 'net.listen(""tcp"", ""localhost:8080"")', 'if', 'err', '!=', 'nil', '{', 'log.Fatal(err)', '}', '//', 'full', 'code', 'in', 'gist', 'https:gist.github.com/Kielan/98706aaf5dc0be9d6fbe', 'then', 'in', 'my', 'client', 'script', 'try', '{', 'var', 'sock', '=', 'new', 'WebSocket', '(', '""ws://127.0.0.1:8080""', ');', 'console.log(""Websocket - status: "" + sock.readyState)', ';', 'sock', '.', 'onopen', '=', 'func', 'tion', '(', 'message', ')', '{', 'console.log(""CONNECTION opened..."" + this.readyState)', ';', '//', 'onmessage,', 'onerr,', 'onclose,', 'ect...', '}', 'I', 'get', 'the', 'error', 'in', 'chrome', 'WebSocket', 'connection', 'to', ""'ws://127.0.0.1:8080/'"", 'failed', ':', 'Error', 'during', 'WebSocket', 'handshake', ':', 'Unexpected', 'response', 'code', ':', '200', 'and', 'Firefox', 'Firefox', 'can', 't', 'establish', 'a', 'connection', 'to', 'the', 'server', 'at', 'ws', '://', '127', '.', '0', '.', '0', '.', '1', ':', '8080/.', 'I', 'found', 'this', 'article', 'referring', 'to', 'node.js', 'indicating', 'to', 'add', '/websocket', 'to', 'my', 'client', 'websocket', 'string,', 'though', 'it', 'did', 'not', 'solve', 'the', 'problem', 'and', 'resulted', 'in', 'a', '404', 'I', 'thought', 'response', 'code', '200', 'is', 'good,', 'do', 'I', 'need', 'to', 'convert', 'the', 'request', 'to', 'a', 'websocket', 'somehow', 'and', 'maybe', 'it', 'is', 'defaulting', 'to', 'http?', 'If', 'so', 'how', 'can', 'I', 'do', 'this?']"
1509,35250981,"

Output : 
Final String  map[group:map[1: Hi ] user:map[2: William ] hashTag:map[1: sosos ]]

Expected Output : 

Final String  map[group:map[1: Hi ] user:map[1: John, 2: William ] hashTag:map[1: sosos ]] 

It might be duplicate of 

Runtime error: ""assignment to entry in nil map""

Runtime error: assignment to entry in nil map

but not understand kindly provide me a solution. Thanks
","[""I'm"", 'new', 'with', 'galang', 'and', 'I', 'want', 'to', 'concat', 'string', 'with', 'nested', 'map.', 'Below', 'is', 'the', 'dummy', 'code', 'given,', 'point', 'out', 'my', 'mistake.', 'Thanks', 'in', 'advance', 'import', '(', '""fmt""', '""strconv""', ')', 'func', 'main', '()', '{', 'str', ':=', '""Hello @John martin #sosos &Hi @William ""', 'var', 'key', 'string', '=', '""""', 'var', 'ku', 'int', '=', '0', 'var', 'kh', 'int', '=', '0', 'var', 'kg', 'int', '=', '0', 'var', 'id', 'string', 'var', 'col', 'string', 'var', 'retMap', '=', 'make', '(', 'map', '[', 'string', ']', 'map', '[', 'string', ']', 'string', ')', 'retMap', '[', 'key', ']', '=', 'make', '(', 'map', '[', 'string', ']', 'string', ')', 'for', 'i', ':=', '0', ';', 'i', '<', 'len', '(', 'str', ');', 'i', '++', '{', '//', 'fmt.Println(string(str[i]),', '""', '>>', '"",', 'str[i])', 'if', 'str', '[', 'i', ']', '==', '64', '||', 'str', '[', 'i', ']', '==', '35', '||', 'str', '[', 'i', ']', '==', '38', '{', 'if', 'str', '[', 'i', ']', '==', '64', '{', 'ku', '++', 'key', '=', '""user""', 'id', '=', 'strconv.Itoa(ku)', '}', 'else', 'if', 'str', '[', 'i', ']', '==', '35', '{', 'kh', '++', 'key', '=', '""hashTag""', 'id', '=', 'strconv.Itoa(kh)', '}', 'else', '{', 'kg', '++', 'key', '=', '""group""', 'id', '=', 'strconv.Itoa(kg)', '}', 'retMap', '[', 'key', ']', '=', 'make', '(', 'map', '[', 'string', ']', 'string', ')', '// If not assign here then it gives runtime error ""panic: assignment to entry in nil map""', 'for', 'j', ':=', 'i', '+', '1', ';', 'j', '<', 'len', '(', 'str', ');', 'j', '++', '{', 'col', '=', 'col', '+', 'string', '(', 'str', '[', 'j', '])', 'if', 'str', '[', 'j', ']', '==', '32', '{', 'j', '=', 'len', '(', 'str', ')', '-', '1', 'retMap', '[', 'key', '][', 'id', ']', '=', 'retMap', '[', 'key', '][', 'id', ']', '+', 'col', 'col', '=', '"" ""', '}', '}', '}', '}', 'fmt.Println(""Final String "",retMap)', '}', 'Output', ':', 'Final', 'String', 'map[group:map[1:', 'Hi', ']', 'user:map[2:', 'William', ']', 'hashTag:map[1:', 'sosos', ']]', 'Expected', 'Output', ':', 'Final', 'String', 'map[group:map[1:', 'Hi', ']', 'user:map[1:', 'John,', '2:', 'William', ']', 'hashTag:map[1:', 'sosos', ']]', 'It', 'might', 'be', 'duplicate', 'of', 'Runtime', 'error:', '""assignment', 'to', 'entry', 'in', 'nil', 'map""', 'Runtime', 'error:', 'assignment', 'to', 'entry', 'in', 'nil', 'map', 'but', 'not', 'understand', 'kindly', 'provide', 'me', 'a', 'solution.', 'Thanks']"
1510,35252253,"

I checked this links too :
http://shadynasty.biz/blog/2012/09/05/auth-and-sessions/
https://www.youtube.com/watch?v=p0tGnjW_xxI
","['I', 'am', 'trying', 'to', 'authenticate', 'a', 'user', '(using', 'email', 'and', 'password)', 'in', 'golang', 'but', 'I', 'am', 'having', 'some', 'problems', 'with', 'sessions.', 'It', 'seems', 'like', 'I', 'cant', 'retrieve', 'the', 'session', 'value', 'from', '/login/', 'to', '/', '(home)', 'page.', 'User', 'Registration', 'hashedPassword', ',', '_', ':=', 'bcrypt.GenerateFromPassword([]byte(r.Form[""passwordSignup""][0]), bcrypt.DefaultCost)', 'err', '=', 'c', '.', 'Insert', '(&', 'model', '.', 'UserModel', '{', 'Email', ':', 'r', '.', 'Form', '[', '""emailSignup""', '][', '0', '],', 'Password', ':', 'string', '(', 'hashedPassword', '),', 'CreatedAt', ':', 'time.Now()', ',', '})', '//', 'TODO', ':', 'should', 'session', 'management', 'be', 'made', 'in', 'here', '???', '//', 'you', 'can', 'use', 'gorilla', 'sessions', 'if', 'you', 'want', 'as', 'far', 'it', 'works', 'http.SetCookie(w, cookie)', 'http.Redirect(w, r, ""/"", 301) // goes to the homepage(only accessed by authenticated users)', 'Login', 'if', 'r', '.', 'Form', '[', '""emailLogin""', '][', '0', ']', '==', 'result', '.', 'Email', '&&', 'bcrypt.CompareHashAndPassword([]byte(result.Password), []byte(r.Form[""passwordLogin""][0]))', '==', 'nil', '{', '//', 'TODO', ':', 'Handling', 'the', 'session', 'in', 'here', 'http.Redirect(w, r, ""/"", 301)', '// goes to the home page', '}', 'else', '{', 'http.Redirect(w, r, ""/login/"", 301)', '}', 'I', 'checked', 'this', 'links', 'too', ':', 'http://shadynasty.biz/blog/2012/09/05/auth-and-sessions/', 'https://www.youtube.com/watch?v=p0tGnjW_xxI']"
1511,35257784,"

Would appreciate assistance
","[""I'm"", 'new', 'to', 'go', '(coming', 'from', 'the', 'C++', 'world)', ""I've"", 'created', 'a', 'new', 'writer,', 'which', '""inherits""', 'from', 'io.writer:', 'type', 'httpWriter', 'struct', '{', 'io', '.', 'Writer', '}', 'Next', ""I've"", 'implemented', 'the', 'Write()', 'function', 'of', 'the', 'io.Writer', 'interface:', 'func', '(', 'w', '*', 'httpWriter', ')', 'Write', '(', 'p', '[]', 'byte', ')', '(', 'n', 'int', ',', 'err', ',', 'error', '){...}', 'Then,', ""I've"", 'redirected', 'all', 'output', 'to', 'that', 'writer.', ""I'm"", 'having', 'truble', 'to', 'print', 'the', 'actual', 'string', 'in', 'the', 'Write()', 'implementation.', ""I've"", 'tried', 'all', 'string', 'formatting', 'I', 'could', 'find', 'in', 'the', 'documentation,', 'but', 'none', 'of', 'them', 'give', 'me', 'the', 'original', 'string', 'as', 'an', 'output.', 'fmt.Printf(""%s\\n"",p)', 'etc', '..', 'Would', 'appreciate', 'assistance']"
1512,35327609,"

Do I need to do something like that or is there a cleaner way to go about this? Or is me running the 100,000 concurrent tasks not an issue?
","['So', 'I', 'come', 'accross', 'this', 'issue', 'with', 'go', 'a', 'lot.', ""Let's"", 'say', 'I', 'have', 'a', 'text', 'file', 'with', '100,000', 'lines', 'of', 'text.', 'Now', 'I', 'wanna', 'save', 'all', 'these', 'lines', 'to', 'a', 'db.', 'So', 'I', 'would', 'do', 'something', 'like', 'this:', 'file', ',', '_', ':=', 'iotuil.ReadFile(""file.txt"")', 'fileLines', ':=', 'strings.Split(string(file), ""\\n"")', 'Now', 'I', 'would', 'loop', 'over', 'all', 'the', 'lines', 'in', 'the', 'file:', 'for', '_', ',', 'l', ':=', 'range', 'fileLines', '{', 'saveToDB', '(', 'l', ')', '}', 'Now', 'I', 'wanna', 'run', 'this', 'saveToDB', 'func', 'concurrently:', 'var', 'wg', 'sync', '.', 'WaitGroup', 'for', '_', ',', 'l', ':=', 'range', 'fileLines', '{', 'wg.Add(1)', 'go', 'saveToDB', '(', 'l', ',', '&', 'wg', ')', '}', 'wg.Wait()', 'I', ""don't"", 'know', 'if', 'this', 'is', 'a', 'problem', 'or', 'not', 'but', 'that', 'would', 'run', '100,000', 'concurrent', 'functions.', 'Is', 'there', 'any', 'way', 'of', 'saying', 'hey', 'run', '100', 'concurrent', 'functions', 'wait', 'for', 'all', 'of', 'those', 'to', 'finish', 'then', 'run', '100', 'more.', 'for', 'i', ',', '_', ':=', 'range', 'fileLine', '{', 'for', 't', '=', '0', ';', 't', '<', '100', ';', 't', '++{', 'wg.Add(1)', 'go', 'saveToDB', '(', 'fileLine', '[', 'i', '],', '&', 'wg', ')', '}', 'wg.Wait()', '}', 'Do', 'I', 'need', 'to', 'do', 'something', 'like', 'that', 'or', 'is', 'there', 'a', 'cleaner', 'way', 'to', 'go', 'about', 'this?', 'Or', 'is', 'me', 'running', 'the', '100,000', 'concurrent', 'tasks', 'not', 'an', 'issue?']"
1513,35379378,"

How to realize this inserting in a proper way?
","[""I'm"", 'rather', 'new', 'in', 'go,', 'and', 'I', 'searched', 'for', 'this', 'trouble', 'on', 'this', 'site,', 'and', 'founed', 'answered', 'questions,', 'but', 'cannot', 'implement', 'those', 'answers', 'to', 'my', 'case.', 'I', 'have', 'a', 'code', ':', 'func', 'receiveWork', '(', 'out', '<-', 'chan', 'Work', ')', 'map', '[', 'string', '][]', 'ChartElement', '{', 'var', 'countedData', 'map', '[', 'string', '][]', 'ChartElement', 'for', 'el', ':=', 'range', 'out', '{', 'countedData', '[', 'el', '.', 'Name', ']', '=', 'el', '.', 'Data', '}', 'fmt.Println(""This is never executed !!!"")', 'return', 'countedData', '}', 'there', 'are', 'no', 'troubles', 'with', 'structs', 'outside', 'this', 'method.', 'Also', 'Println', 'not', 'executes(as', 'test', 'that', 'panic', 'is', 'here).', 'I', 'understands', 'that', 'the', 'trouble', 'is', 'in', 'incrementing', 'data', 'to', 'the', 'structure.', 'There', 'are', 'some', 'goroutines', ',', 'that', 'are', 'sending', 'data', 'to', 'channel,', 'and', 'receiveWork', 'method', 'rgabs', 'it', 'all', 'and', 'should', 'make', 'a', 'map', 'like', 'this:', 'map', '=>', '""typeOne""', '=>', '[', 'ChartElement', ',', 'ChartElement', ',', 'ChartElement', ',', '],', '""typeTwo""', '=>', '[', 'ChartElement', ',', 'ChartElement', ',', 'ChartElement', ',', ']', 'How', 'to', 'realize', 'this', 'inserting', 'in', 'a', 'proper', 'way?']"
1514,35384033,"

How can I get the program to use all the cores at 100% while using an RNG?
","['I', 'am', 'using', 'version', 'go1.5.3', 'linux/amd64', 'of', 'the', 'go', 'language.', 'I', 'have', 'a', 'go', 'routine', 'that', 'performs', 'a', 'mathematical', 'operation', 'that', 'takes', 'some', 'time.', 'Each', 'go', 'routine', 'acts', 'independently', 'and', 'does', 'not', 'have', 'to', 'block.', 'My', 'systems', 'has', '12', 'cores.', 'If', 'I', 'spawn', '12', 'go', 'routines,', 'it', 'only', 'takes', 'the', 'average', 'use', 'of', 'all', 'cores', 'up', 'to', '31%.', 'If', 'I', 'use', '24', 'go', 'routines,', 'it', 'brings', 'the', 'average', 'use', 'of', 'all', 'cores', 'up', 'to', '49%.', 'If', 'I', 'use', '240,', 'i', 'get', '77%.', '2400', 'gives', 'me', '76%.', 'Apparently,', 'the', 'rand.Intn(j)', 'operation', 'is', 'what', 'is', 'slowing', 'it', 'down.', 'Without', 'it,', 'the', 'cores', 'will', 'run', 'at', '100%.', 'func', 'DoSomeMath', '()', 'int', '{', 'k', ':=', '0', 'for', 'i', ':=', '0', ';', 'i', '<', '1000', ';', 'i', '++', '{', 'j', ':=', 'i', '*', 'i', '+', '2', 'k', '+=', 'i', '*', 'rand.Intn(j)', '}', 'return', 'k', '}', 'How', 'can', 'I', 'get', 'the', 'program', 'to', 'use', 'all', 'the', 'cores', 'at', '100%', 'while', 'using', 'an', 'RNG?']"
1515,35432369,"

How can I modify the doc comments for go-swagger to achieve that? Is there any documentation that describes the exact comments format for go-swagger?
","['I', 'am', 'trying', 'to', 'generate', 'json', 'API', 'documentation', 'compliant', 'with', 'Swagger2.0', 'specification', 'using', 'go-swagger.', 'I', 'have', 'a', 'problem', 'generating', 'JSON', 'doc', 'for', 'the', 'route', 'with', 'path', 'param', 'which', 'looks', 'like', 'this:', 'PUT', '/foo/{bar}', 'Currently', 'my', 'godoc', 'looks', 'like', 'this:', '//', 'Update', 'bar', 'in', 'foo', '//', 'swagger:route', 'PUT', '/foo/{bar}', 'updateBar', '//', 'Parameters:', '//', 'bar:', 'barParam', '//', 'Responses:', '//', '500:', 'myErrorResponse', 'func', '(', 'h', '*', 'handler', ')', 'update', '(', 'req', '*', 'http', '.', 'Request', ',', 'params', 'martini', '.', 'Params', ')', '(', 'int', ',', 'string', ')', 'Struct', 'wrapping', 'bar', 'parameter:', '//', 'swagger:parameters', 'barParam', 'type', 'BarParam', 'struct', '{', '//', 'aaaa', '//', 'in:', 'path', 'bar', 'string', '}', 'When', 'I', 'run:', 'swagger', 'generate', 'spec', '-', 'o', './', 'swagger', '.', 'json', 'The', 'generated', 'JSON', 'currently', 'looks', 'like', 'this:', '""/foo/{bar}""', ':', '{', '""put""', ':', '{', '""description""', ':', '""bar: barParam""', ',', '""operationId""', ':', '""updateBar""', ',', '""responses""', ':', '{', '""500""', ':', '{', '""$ref""', ':', '""#/responses/myErrorResponse""', '}', '},', '""summary""', ':', '""Parameters:""', '}', '}', 'But', 'I', 'want', 'to', 'generate', 'the', 'following', 'JSON', '(compliant', 'with', 'Swagger2.0):', '""/v2/foo/{bar}""', ':', '{', '""put""', ':', '{', '""operationId""', ':', '""updateBar""', ',', '""responses""', ':', '{', '""500""', ':', '{', '""$ref""', ':', '""#/responses/myErrorResponse""', '}', '},', '""parameters""', ':', '[', '{', '""in""', ':', '""path""', ',', '""name""', ':', '""bar""', ',', '""description""', ':', '""aaaa""', ',', '""required""', ':', 'true', ',', '""type""', ':', '""string""', '}', ']', '}', '}', 'How', 'can', 'I', 'modify', 'the', 'doc', 'comments', 'for', 'go-swagger', 'to', 'achieve', 'that?', 'Is', 'there', 'any', 'documentation', 'that', 'describes', 'the', 'exact', 'comments', 'format', 'for', 'go-swagger?']"
1516,35555692,"

This is working great on Mac.  Each line using log.Printf is logged on a separate line, but on Windows the line breaks do not show and I get one lines without line breaks.  I am well aware of ""\r"" and ""\r\n"" difference between unix and windows.  But I thought that log.Printf will behave appropriately based on the platform it is run on?

If my assumption is wrong then what are some of the options that I have to make sure that the log file is readable on Windows?  If I can, I do not want to pass flags, e.g., -platform windows or some such thing.  Can this be handled in a transparent manner?
","['I', 'am', 'developing', 'a', 'Go', 'program', 'on', 'a', 'Mac', 'which', 'has', 'Parallels', 'installed', 'with', 'Windows', 'so', 'that', 'I', 'can', 'test', 'on', 'both', 'platforms.', 'My', 'program', 'works', 'well.', 'I', 'can', 'compile', 'a', 'Windows', '"".exe""', 'file', 'on', 'my', 'Mac', 'and', 'run', 'it', 'from', 'Windows', 'and', 'it', 'works', 'well', 'except', 'the', 'log', 'file.', 'I', 'have', 'set', 'the', 'logger', 'to', 'write', 'its', 'output', 'to', 'a', 'file', 'like', 'so:', 'log.SetOutput(projectsLog)', 'Where', 'projectsLog', 'is', 'declare', 'above', 'it', 'as', 'shown', 'below:', 'projectsLog', '*', 'os', '.', 'File', 'I', 'am', 'using', 'log.Printf', 'statements', 'since', 'I', 'want', 'formatted', 'output.', 'An', 'example', 'is', 'shown', 'below:', 'log.Printf(""Error: wrong Hra Class value %s in row %v for project/path %s"", hraClass, (rowNum + 1), testDir)', 'This', 'is', 'working', 'great', 'on', 'Mac.', 'Each', 'line', 'using', 'log.Printf', 'is', 'logged', 'on', 'a', 'separate', 'line,', 'but', 'on', 'Windows', 'the', 'line', 'breaks', 'do', 'not', 'show', 'and', 'I', 'get', 'one', 'lines', 'without', 'line', 'breaks.', 'I', 'am', 'well', 'aware', 'of', '""\\r""', 'and', '""\\r\\n""', 'difference', 'between', 'unix', 'and', 'windows.', 'But', 'I', 'thought', 'that', 'log.Printf', 'will', 'behave', 'appropriately', 'based', 'on', 'the', 'platform', 'it', 'is', 'run', 'on?', 'If', 'my', 'assumption', 'is', 'wrong', 'then', 'what', 'are', 'some', 'of', 'the', 'options', 'that', 'I', 'have', 'to', 'make', 'sure', 'that', 'the', 'log', 'file', 'is', 'readable', 'on', 'Windows?', 'If', 'I', 'can,', 'I', 'do', 'not', 'want', 'to', 'pass', 'flags,', 'e.g.,', '-platform', 'windows', 'or', 'some', 'such', 'thing.', 'Can', 'this', 'be', 'handled', 'in', 'a', 'transparent', 'manner?']"
